predictor,n,diagnosis,score_fun,score
DNN,392,SB,F1 score,0.8666666666666667
DNN,392,AF,Precision,1.0
DNN,392,AF,Recall,0.75
DNN,392,AF,Specificity,1.0
DNN,392,AF,F1 score,0.8571428571428571
DNN,392,ST,Precision,0.9411764705882353
DNN,392,ST,Recall,0.9705882352941176
DNN,392,ST,Specificity,0.9974522292993631
DNN,392,ST,F1 score,0.9555555555555556
DNN,393,1dAVb,Precision,0.8571428571428571
DNN,393,1dAVb,Recall,0.9230769230769231
DNN,393,1dAVb,Specificity,0.9949367088607595
DNN,393,1dAVb,F1 score,0.888888888888889
DNN,393,RBBB,Precision,0.8823529411764706
DNN,393,RBBB,Recall,1.0
DNN,393,RBBB,Specificity,0.9948914431673053
DNN,393,RBBB,F1 score,0.9375
DNN,393,LBBB,Precision,1.0
DNN,393,LBBB,Recall,1.0
DNN,393,LBBB,Specificity,1.0
DNN,393,LBBB,F1 score,1.0
DNN,393,SB,Precision,0.8235294117647058
DNN,393,SB,Recall,0.9285714285714286
DNN,393,SB,Specificity,0.9962871287128713
DNN,393,SB,F1 score,0.8666666666666667
DNN,393,AF,Precision,1.0
DNN,393,AF,Recall,0.75
DNN,393,AF,Specificity,1.0
DNN,393,AF,F1 score,0.8571428571428571
DNN,393,ST,Precision,0.9411764705882353
DNN,393,ST,Recall,0.9705882352941176
DNN,393,ST,Specificity,0.9974522292993631
DNN,393,ST,F1 score,0.9555555555555556
DNN,394,1dAVb,Precision,0.8571428571428571
DNN,394,1dAVb,Recall,0.9230769230769231
DNN,394,1dAVb,Specificity,0.9949367088607595
DNN,394,1dAVb,F1 score,0.888888888888889
DNN,394,RBBB,Precision,0.8823529411764706
DNN,394,RBBB,Recall,1.0
DNN,394,RBBB,Specificity,0.9948979591836735
DNN,394,RBBB,F1 score,0.9375
DNN,394,LBBB,Precision,1.0
DNN,394,LBBB,Recall,1.0
DNN,394,LBBB,Specificity,1.0
DNN,394,LBBB,F1 score,1.0
DNN,394,SB,Precision,0.8235294117647058
DNN,394,SB,Recall,0.9285714285714286
DNN,394,SB,Specificity,0.9962871287128713
DNN,394,SB,F1 score,0.8666666666666667
DNN,394,AF,Precision,1.0
DNN,394,AF,Recall,0.75
DNN,394,AF,Specificity,1.0
DNN,394,AF,F1 score,0.8571428571428571
DNN,394,ST,Precision,0.9411764705882353
DNN,394,ST,Recall,0.9705882352941176
DNN,394,ST,Specificity,0.9974522292993631
DNN,394,ST,F1 score,0.9555555555555556
DNN,395,1dAVb,Precision,0.8571428571428571
DNN,395,1dAVb,Recall,0.9230769230769231
DNN,395,1dAVb,Specificity,0.9949367088607595
DNN,395,1dAVb,F1 score,0.888888888888889
DNN,395,RBBB,Precision,0.8823529411764706
DNN,395,RBBB,Recall,1.0
DNN,395,RBBB,Specificity,0.9949044585987261
DNN,395,RBBB,F1 score,0.9375
DNN,395,LBBB,Precision,1.0
DNN,395,LBBB,Recall,1.0
DNN,395,LBBB,Specificity,1.0
DNN,395,LBBB,F1 score,1.0
DNN,395,SB,Precision,0.8235294117647058
DNN,395,SB,Recall,0.9285714285714286
DNN,395,SB,Specificity,0.9962871287128713
DNN,395,SB,F1 score,0.8666666666666667
DNN,395,AF,Precision,1.0
DNN,395,AF,Recall,0.75
DNN,395,AF,Specificity,1.0
DNN,395,AF,F1 score,0.8571428571428571
DNN,395,ST,Precision,0.9411764705882353
DNN,395,ST,Recall,0.9705882352941176
DNN,395,ST,Specificity,0.9974522292993631
DNN,395,ST,F1 score,0.9555555555555556
DNN,396,1dAVb,Precision,0.8571428571428571
DNN,396,1dAVb,Recall,0.9230769230769231
DNN,396,1dAVb,Specificity,0.9949367088607595
DNN,396,1dAVb,F1 score,0.888888888888889
DNN,396,RBBB,Precision,0.8823529411764706
DNN,396,RBBB,Recall,1.0
DNN,396,RBBB,Specificity,0.9949044585987261
DNN,396,RBBB,F1 score,0.9375
DNN,396,LBBB,Precision,1.0
DNN,396,LBBB,Recall,1.0
DNN,396,LBBB,Specificity,1.0
DNN,396,LBBB,F1 score,1.0
DNN,396,SB,Precision,0.8235294117647058
DNN,396,SB,Recall,0.9285714285714286
DNN,396,SB,Specificity,0.9962871287128713
DNN,396,SB,F1 score,0.8695652173913043
DNN,396,AF,Precision,1.0
DNN,396,AF,Recall,0.75
DNN,396,AF,Specificity,1.0
DNN,396,AF,F1 score,0.8571428571428571
DNN,396,ST,Precision,0.9411764705882353
DNN,396,ST,Recall,0.9705882352941176
DNN,396,ST,Specificity,0.9974522292993631
DNN,396,ST,F1 score,0.9555555555555556
DNN,397,1dAVb,Precision,0.8571428571428571
DNN,397,1dAVb,Recall,0.9230769230769231
DNN,397,1dAVb,Specificity,0.9949431099873578
DNN,397,1dAVb,F1 score,0.888888888888889
DNN,397,RBBB,Precision,0.8823529411764706
DNN,397,RBBB,Recall,1.0
DNN,397,RBBB,Specificity,0.9949044585987261
DNN,397,RBBB,F1 score,0.9375
DNN,397,LBBB,Precision,1.0
DNN,397,LBBB,Recall,1.0
DNN,397,LBBB,Specificity,1.0
DNN,397,LBBB,F1 score,1.0
DNN,397,SB,Precision,0.8235294117647058
DNN,397,SB,Recall,0.9285714285714286
DNN,397,SB,Specificity,0.9962917181705809
DNN,397,SB,F1 score,0.8695652173913043
DNN,397,AF,Precision,1.0
DNN,397,AF,Recall,0.75
DNN,397,AF,Specificity,1.0
DNN,397,AF,F1 score,0.8571428571428571
DNN,397,ST,Precision,0.9411764705882353
DNN,397,ST,Recall,0.9705882352941176
DNN,397,ST,Specificity,0.9974522292993631
DNN,397,ST,F1 score,0.9555555555555557
DNN,398,1dAVb,Precision,0.8571428571428571
DNN,398,1dAVb,Recall,0.9230769230769231
DNN,398,1dAVb,Specificity,0.9949431099873578
DNN,398,1dAVb,F1 score,0.888888888888889
DNN,398,RBBB,Precision,0.8823529411764706
DNN,398,RBBB,Recall,1.0
DNN,398,RBBB,Specificity,0.9949044585987261
DNN,398,RBBB,F1 score,0.9375
DNN,398,LBBB,Precision,1.0
DNN,398,LBBB,Recall,1.0
DNN,398,LBBB,Specificity,1.0
DNN,398,LBBB,F1 score,1.0
DNN,398,SB,Precision,0.8235294117647058
DNN,398,SB,Recall,0.9285714285714286
DNN,398,SB,Specificity,0.9962917181705809
DNN,398,SB,F1 score,0.8695652173913043
DNN,398,AF,Precision,1.0
DNN,398,AF,Recall,0.75
DNN,398,AF,Specificity,1.0
DNN,398,AF,F1 score,0.8571428571428571
DNN,398,ST,Precision,0.9411764705882353
DNN,398,ST,Recall,0.9705882352941176
DNN,398,ST,Specificity,0.9974554707379135
DNN,398,ST,F1 score,0.9555555555555557
DNN,399,1dAVb,Precision,0.8571428571428571
DNN,399,1dAVb,Recall,0.9230769230769231
DNN,399,1dAVb,Specificity,0.9949494949494949
DNN,399,1dAVb,F1 score,0.888888888888889
DNN,399,RBBB,Precision,0.8823529411764706
DNN,399,RBBB,Recall,1.0
DNN,399,RBBB,Specificity,0.9949044585987261
DNN,399,RBBB,F1 score,0.9375
DNN,399,LBBB,Precision,1.0
DNN,399,LBBB,Recall,1.0
DNN,399,LBBB,Specificity,1.0
DNN,399,LBBB,F1 score,1.0
DNN,399,SB,Precision,0.8235294117647058
DNN,399,SB,Recall,0.9285714285714286
DNN,399,SB,Specificity,0.9962917181705809
DNN,399,SB,F1 score,0.8695652173913043
DNN,399,AF,Precision,1.0
DNN,399,AF,Recall,0.75
DNN,399,AF,Specificity,1.0
DNN,399,AF,F1 score,0.8571428571428571
DNN,399,ST,Precision,0.9411764705882353
DNN,399,ST,Recall,0.9705882352941176
DNN,399,ST,Specificity,0.9974554707379135
DNN,399,ST,F1 score,0.9565217391304347
DNN,400,1dAVb,Precision,0.8571428571428571
DNN,400,1dAVb,Recall,0.9230769230769231
DNN,400,1dAVb,Specificity,0.9949494949494949
DNN,400,1dAVb,F1 score,0.888888888888889
DNN,400,RBBB,Precision,0.8837209302325582
DNN,400,RBBB,Recall,1.0
DNN,400,RBBB,Specificity,0.9949044585987261
DNN,400,RBBB,F1 score,0.9382716049382717
DNN,400,LBBB,Precision,1.0
DNN,400,LBBB,Recall,1.0
DNN,400,LBBB,Specificity,1.0
DNN,400,LBBB,F1 score,1.0
DNN,400,SB,Precision,0.8235294117647058
DNN,400,SB,Recall,0.9285714285714286
DNN,400,SB,Specificity,0.9962917181705809
DNN,400,SB,F1 score,0.8695652173913043
DNN,400,AF,Precision,1.0
DNN,400,AF,Recall,0.75
DNN,400,AF,Specificity,1.0
DNN,400,AF,F1 score,0.8571428571428571
DNN,400,ST,Precision,0.9411764705882353
DNN,400,ST,Recall,0.9705882352941176
DNN,400,ST,Specificity,0.9974554707379135
DNN,400,ST,F1 score,0.9565217391304347
DNN,401,1dAVb,Precision,0.8571428571428571
DNN,401,1dAVb,Recall,0.9230769230769231
DNN,401,1dAVb,Specificity,0.9949558638083228
DNN,401,1dAVb,F1 score,0.888888888888889
DNN,401,RBBB,Precision,0.8837209302325582
DNN,401,RBBB,Recall,1.0
DNN,401,RBBB,Specificity,0.9949044585987261
DNN,401,RBBB,F1 score,0.9382716049382717
DNN,401,LBBB,Precision,1.0
DNN,401,LBBB,Recall,1.0
DNN,401,LBBB,Specificity,1.0
DNN,401,LBBB,F1 score,1.0
DNN,401,SB,Precision,0.8235294117647058
DNN,401,SB,Recall,0.9333333333333333
DNN,401,SB,Specificity,0.9962917181705809
DNN,401,SB,F1 score,0.8695652173913043
DNN,401,AF,Precision,1.0
DNN,401,AF,Recall,0.75
DNN,401,AF,Specificity,1.0
DNN,401,AF,F1 score,0.8571428571428571
DNN,401,ST,Precision,0.9411764705882353
DNN,401,ST,Recall,0.9705882352941176
DNN,401,ST,Specificity,0.9974554707379135
DNN,401,ST,F1 score,0.9565217391304347
DNN,402,1dAVb,Precision,0.8571428571428571
DNN,402,1dAVb,Recall,0.9230769230769231
DNN,402,1dAVb,Specificity,0.9949558638083228
DNN,402,1dAVb,F1 score,0.888888888888889
DNN,402,RBBB,Precision,0.8837209302325582
DNN,402,RBBB,Recall,1.0
DNN,402,RBBB,Specificity,0.9949044585987261
DNN,402,RBBB,F1 score,0.9382716049382717
DNN,402,LBBB,Precision,1.0
DNN,402,LBBB,Recall,1.0
DNN,402,LBBB,Specificity,1.0
DNN,402,LBBB,F1 score,1.0
DNN,402,SB,Precision,0.8235294117647058
DNN,402,SB,Recall,0.9333333333333333
DNN,402,SB,Specificity,0.9962917181705809
DNN,402,SB,F1 score,0.8695652173913043
DNN,402,AF,Precision,1.0
DNN,402,AF,Recall,0.75
DNN,402,AF,Specificity,1.0
DNN,402,AF,F1 score,0.8571428571428571
DNN,402,ST,Precision,0.9411764705882353
DNN,402,ST,Recall,0.9714285714285714
DNN,402,ST,Specificity,0.9974554707379135
DNN,402,ST,F1 score,0.9565217391304347
DNN,403,1dAVb,Precision,0.8571428571428571
DNN,403,1dAVb,Recall,0.9230769230769231
DNN,403,1dAVb,Specificity,0.9949558638083228
DNN,403,1dAVb,F1 score,0.888888888888889
DNN,403,RBBB,Precision,0.8837209302325582
DNN,403,RBBB,Recall,1.0
DNN,403,RBBB,Specificity,0.9949044585987261
DNN,403,RBBB,F1 score,0.9382716049382717
DNN,403,LBBB,Precision,1.0
DNN,403,LBBB,Recall,1.0
DNN,403,LBBB,Specificity,1.0
DNN,403,LBBB,F1 score,1.0
DNN,403,SB,Precision,0.8235294117647058
DNN,403,SB,Recall,0.9333333333333333
DNN,403,SB,Specificity,0.9962917181705809
DNN,403,SB,F1 score,0.8695652173913043
DNN,403,AF,Precision,1.0
DNN,403,AF,Recall,0.75
DNN,403,AF,Specificity,1.0
DNN,403,AF,F1 score,0.8571428571428571
DNN,403,ST,Precision,0.9411764705882353
DNN,403,ST,Recall,0.9714285714285714
DNN,403,ST,Specificity,0.9974554707379135
DNN,403,ST,F1 score,0.9565217391304347
DNN,404,1dAVb,Precision,0.8571428571428571
DNN,404,1dAVb,Recall,0.9230769230769231
DNN,404,1dAVb,Specificity,0.9949558638083228
DNN,404,1dAVb,F1 score,0.888888888888889
DNN,404,RBBB,Precision,0.8837209302325582
DNN,404,RBBB,Recall,1.0
DNN,404,RBBB,Specificity,0.9949109414758269
DNN,404,RBBB,F1 score,0.9382716049382717
DNN,404,LBBB,Precision,1.0
DNN,404,LBBB,Recall,1.0
DNN,404,LBBB,Specificity,1.0
DNN,404,LBBB,F1 score,1.0
DNN,404,SB,Precision,0.8235294117647058
DNN,404,SB,Recall,0.9333333333333333
DNN,404,SB,Specificity,0.9962917181705809
DNN,404,SB,F1 score,0.8695652173913043
DNN,404,AF,Precision,1.0
DNN,404,AF,Recall,0.75
DNN,404,AF,Specificity,1.0
DNN,404,AF,F1 score,0.8571428571428571
DNN,404,ST,Precision,0.9411764705882353
DNN,404,ST,Recall,0.9714285714285714
DNN,404,ST,Specificity,0.9974554707379135
DNN,404,ST,F1 score,0.9565217391304348
DNN,405,1dAVb,Precision,0.8571428571428571
DNN,405,1dAVb,Recall,0.9230769230769231
DNN,405,1dAVb,Specificity,0.9949558638083228
DNN,405,1dAVb,F1 score,0.888888888888889
DNN,405,RBBB,Precision,0.8837209302325582
DNN,405,RBBB,Recall,1.0
DNN,405,RBBB,Specificity,0.9949109414758269
DNN,405,RBBB,F1 score,0.9382716049382717
DNN,405,LBBB,Precision,1.0
DNN,405,LBBB,Recall,1.0
DNN,405,LBBB,Specificity,1.0
DNN,405,LBBB,F1 score,1.0
DNN,405,SB,Precision,0.8235294117647058
DNN,405,SB,Recall,0.9333333333333333
DNN,405,SB,Specificity,0.9962917181705809
DNN,405,SB,F1 score,0.8695652173913044
DNN,405,AF,Precision,1.0
DNN,405,AF,Recall,0.75
DNN,405,AF,Specificity,1.0
DNN,405,AF,F1 score,0.8571428571428571
DNN,405,ST,Precision,0.9411764705882353
DNN,405,ST,Recall,0.9714285714285714
DNN,405,ST,Specificity,0.9974554707379135
DNN,405,ST,F1 score,0.9565217391304348
DNN,406,1dAVb,Precision,0.8571428571428571
DNN,406,1dAVb,Recall,0.9230769230769231
DNN,406,1dAVb,Specificity,0.9949558638083228
DNN,406,1dAVb,F1 score,0.888888888888889
DNN,406,RBBB,Precision,0.8837209302325582
DNN,406,RBBB,Recall,1.0
DNN,406,RBBB,Specificity,0.9949109414758269
DNN,406,RBBB,F1 score,0.9382716049382717
DNN,406,LBBB,Precision,1.0
DNN,406,LBBB,Recall,1.0
DNN,406,LBBB,Specificity,1.0
DNN,406,LBBB,F1 score,1.0
DNN,406,SB,Precision,0.8235294117647058
DNN,406,SB,Recall,0.9333333333333333
DNN,406,SB,Specificity,0.9962917181705809
DNN,406,SB,F1 score,0.8695652173913044
DNN,406,AF,Precision,1.0
DNN,406,AF,Recall,0.75
DNN,406,AF,Specificity,1.0
DNN,406,AF,F1 score,0.8571428571428571
DNN,406,ST,Precision,0.9411764705882353
DNN,406,ST,Recall,0.9714285714285714
DNN,406,ST,Specificity,0.9974554707379135
DNN,406,ST,F1 score,0.9565217391304348
DNN,407,1dAVb,Precision,0.8571428571428571
DNN,407,1dAVb,Recall,0.9230769230769231
DNN,407,1dAVb,Specificity,0.9949558638083228
DNN,407,1dAVb,F1 score,0.888888888888889
DNN,407,RBBB,Precision,0.8837209302325582
DNN,407,RBBB,Recall,1.0
DNN,407,RBBB,Specificity,0.9949109414758269
DNN,407,RBBB,F1 score,0.9382716049382717
DNN,407,LBBB,Precision,1.0
DNN,407,LBBB,Recall,1.0
DNN,407,LBBB,Specificity,1.0
DNN,407,LBBB,F1 score,1.0
DNN,407,SB,Precision,0.8235294117647058
DNN,407,SB,Recall,0.9333333333333333
DNN,407,SB,Specificity,0.9962917181705809
DNN,407,SB,F1 score,0.8717948717948718
DNN,407,AF,Precision,1.0
DNN,407,AF,Recall,0.75
DNN,407,AF,Specificity,1.0
DNN,407,AF,F1 score,0.8571428571428571
DNN,407,ST,Precision,0.9411764705882353
DNN,407,ST,Recall,0.9714285714285714
DNN,407,ST,Specificity,0.9974554707379135
DNN,407,ST,F1 score,0.9565217391304348
DNN,408,1dAVb,Precision,0.8571428571428571
DNN,408,1dAVb,Recall,0.9230769230769231
DNN,408,1dAVb,Specificity,0.9949622166246851
DNN,408,1dAVb,F1 score,0.888888888888889
DNN,408,RBBB,Precision,0.8846153846153846
DNN,408,RBBB,Recall,1.0
DNN,408,RBBB,Specificity,0.9949109414758269
DNN,408,RBBB,F1 score,0.9387755102040816
DNN,408,LBBB,Precision,1.0
DNN,408,LBBB,Recall,1.0
DNN,408,LBBB,Specificity,1.0
DNN,408,LBBB,F1 score,1.0
DNN,408,SB,Precision,0.8235294117647058
DNN,408,SB,Recall,0.9333333333333333
DNN,408,SB,Specificity,0.9962917181705809
DNN,408,SB,F1 score,0.8717948717948718
DNN,408,AF,Precision,1.0
DNN,408,AF,Recall,0.75
DNN,408,AF,Specificity,1.0
DNN,408,AF,F1 score,0.8571428571428571
DNN,408,ST,Precision,0.9411764705882353
DNN,408,ST,Recall,0.9714285714285714
DNN,408,ST,Specificity,0.9974554707379135
DNN,408,ST,F1 score,0.9565217391304348
DNN,409,1dAVb,Precision,0.8571428571428571
DNN,409,1dAVb,Recall,0.9230769230769231
DNN,409,1dAVb,Specificity,0.9949622166246851
DNN,409,1dAVb,F1 score,0.888888888888889
DNN,409,RBBB,Precision,0.8846153846153846
DNN,409,RBBB,Recall,1.0
DNN,409,RBBB,Specificity,0.9949109414758269
DNN,409,RBBB,F1 score,0.9387755102040816
DNN,409,LBBB,Precision,1.0
DNN,409,LBBB,Recall,1.0
DNN,409,LBBB,Specificity,1.0
DNN,409,LBBB,F1 score,1.0
DNN,409,SB,Precision,0.8235294117647058
DNN,409,SB,Recall,0.9333333333333333
DNN,409,SB,Specificity,0.9962917181705809
DNN,409,SB,F1 score,0.8717948717948718
DNN,409,AF,Precision,1.0
DNN,409,AF,Recall,0.75
DNN,409,AF,Specificity,1.0
DNN,409,AF,F1 score,0.8571428571428571
DNN,409,ST,Precision,0.9428571428571428
DNN,409,ST,Recall,0.9714285714285714
DNN,409,ST,Specificity,0.9974554707379135
DNN,409,ST,F1 score,0.9565217391304348
DNN,410,1dAVb,Precision,0.8571428571428571
DNN,410,1dAVb,Recall,0.9230769230769231
DNN,410,1dAVb,Specificity,0.9949622166246851
DNN,410,1dAVb,F1 score,0.888888888888889
DNN,410,RBBB,Precision,0.8846153846153846
DNN,410,RBBB,Recall,1.0
DNN,410,RBBB,Specificity,0.9949109414758269
DNN,410,RBBB,F1 score,0.9387755102040816
DNN,410,LBBB,Precision,1.0
DNN,410,LBBB,Recall,1.0
DNN,410,LBBB,Specificity,1.0
DNN,410,LBBB,F1 score,1.0
DNN,410,SB,Precision,0.8235294117647058
DNN,410,SB,Recall,0.9333333333333333
DNN,410,SB,Specificity,0.9962917181705809
DNN,410,SB,F1 score,0.8717948717948718
DNN,410,AF,Precision,1.0
DNN,410,AF,Recall,0.75
DNN,410,AF,Specificity,1.0
DNN,410,AF,F1 score,0.8571428571428571
DNN,410,ST,Precision,0.9428571428571428
DNN,410,ST,Recall,0.9714285714285714
DNN,410,ST,Specificity,0.9974587039390089
DNN,410,ST,F1 score,0.9565217391304348
DNN,411,1dAVb,Precision,0.8571428571428571
DNN,411,1dAVb,Recall,0.9230769230769231
DNN,411,1dAVb,Specificity,0.9949622166246851
DNN,411,1dAVb,F1 score,0.888888888888889
DNN,411,RBBB,Precision,0.8857142857142857
DNN,411,RBBB,Recall,1.0
DNN,411,RBBB,Specificity,0.9949174078780177
DNN,411,RBBB,F1 score,0.9393939393939393
DNN,411,LBBB,Precision,1.0
DNN,411,LBBB,Recall,1.0
DNN,411,LBBB,Specificity,1.0
DNN,411,LBBB,F1 score,1.0
DNN,411,SB,Precision,0.8235294117647058
DNN,411,SB,Recall,0.9333333333333333
DNN,411,SB,Specificity,0.9962917181705809
DNN,411,SB,F1 score,0.8717948717948718
DNN,411,AF,Precision,1.0
DNN,411,AF,Recall,0.75
DNN,411,AF,Specificity,1.0
DNN,411,AF,F1 score,0.8571428571428571
DNN,411,ST,Precision,0.9428571428571428
DNN,411,ST,Recall,0.9714285714285714
DNN,411,ST,Specificity,0.9974587039390089
DNN,411,ST,F1 score,0.9565217391304348
DNN,412,1dAVb,Precision,0.8571428571428571
DNN,412,1dAVb,Recall,0.9230769230769231
DNN,412,1dAVb,Specificity,0.9949622166246851
DNN,412,1dAVb,F1 score,0.888888888888889
DNN,412,RBBB,Precision,0.8857142857142857
DNN,412,RBBB,Recall,1.0
DNN,412,RBBB,Specificity,0.9949174078780177
DNN,412,RBBB,F1 score,0.9393939393939393
DNN,412,LBBB,Precision,1.0
DNN,412,LBBB,Recall,1.0
DNN,412,LBBB,Specificity,1.0
DNN,412,LBBB,F1 score,1.0
DNN,412,SB,Precision,0.8235294117647058
DNN,412,SB,Recall,0.9333333333333333
DNN,412,SB,Specificity,0.9962917181705809
DNN,412,SB,F1 score,0.8717948717948718
DNN,412,AF,Precision,1.0
DNN,412,AF,Recall,0.75
DNN,412,AF,Specificity,1.0
DNN,412,AF,F1 score,0.8571428571428571
DNN,412,ST,Precision,0.9428571428571428
DNN,412,ST,Recall,0.9714285714285714
DNN,412,ST,Specificity,0.9974587039390089
DNN,412,ST,F1 score,0.9565217391304348
DNN,413,1dAVb,Precision,0.8571428571428571
DNN,413,1dAVb,Recall,0.9230769230769231
DNN,413,1dAVb,Specificity,0.9949622166246851
DNN,413,1dAVb,F1 score,0.8915662650602411
DNN,413,RBBB,Precision,0.8857142857142857
DNN,413,RBBB,Recall,1.0
DNN,413,RBBB,Specificity,0.9949238578680203
DNN,413,RBBB,F1 score,0.9393939393939393
DNN,413,LBBB,Precision,1.0
DNN,413,LBBB,Recall,1.0
DNN,413,LBBB,Specificity,1.0
DNN,413,LBBB,F1 score,1.0
DNN,413,SB,Precision,0.8235294117647058
DNN,413,SB,Recall,0.9333333333333333
DNN,413,SB,Specificity,0.9962917181705809
DNN,413,SB,F1 score,0.8717948717948718
DNN,413,AF,Precision,1.0
DNN,413,AF,Recall,0.75
DNN,413,AF,Specificity,1.0
DNN,413,AF,F1 score,0.8571428571428571
DNN,413,ST,Precision,0.9428571428571428
DNN,413,ST,Recall,0.9714285714285714
DNN,413,ST,Specificity,0.9974587039390089
DNN,413,ST,F1 score,0.9565217391304348
DNN,414,1dAVb,Precision,0.8571428571428571
DNN,414,1dAVb,Recall,0.9230769230769231
DNN,414,1dAVb,Specificity,0.9949622166246851
DNN,414,1dAVb,F1 score,0.8918918918918918
DNN,414,RBBB,Precision,0.8857142857142857
DNN,414,RBBB,Recall,1.0
DNN,414,RBBB,Specificity,0.9949238578680203
DNN,414,RBBB,F1 score,0.9393939393939393
DNN,414,LBBB,Precision,1.0
DNN,414,LBBB,Recall,1.0
DNN,414,LBBB,Specificity,1.0
DNN,414,LBBB,F1 score,1.0
DNN,414,SB,Precision,0.8235294117647058
DNN,414,SB,Recall,0.9333333333333333
DNN,414,SB,Specificity,0.9962917181705809
DNN,414,SB,F1 score,0.8717948717948718
DNN,414,AF,Precision,1.0
DNN,414,AF,Recall,0.75
DNN,414,AF,Specificity,1.0
DNN,414,AF,F1 score,0.8571428571428571
DNN,414,ST,Precision,0.9428571428571428
DNN,414,ST,Recall,0.9714285714285714
DNN,414,ST,Specificity,0.9974587039390089
DNN,414,ST,F1 score,0.9565217391304348
DNN,415,1dAVb,Precision,0.8571428571428571
DNN,415,1dAVb,Recall,0.9230769230769231
DNN,415,1dAVb,Specificity,0.9949685534591195
DNN,415,1dAVb,F1 score,0.8918918918918919
DNN,415,RBBB,Precision,0.8857142857142857
DNN,415,RBBB,Recall,1.0
DNN,415,RBBB,Specificity,0.9949238578680203
DNN,415,RBBB,F1 score,0.9393939393939393
DNN,415,LBBB,Precision,1.0
DNN,415,LBBB,Recall,1.0
DNN,415,LBBB,Specificity,1.0
DNN,415,LBBB,F1 score,1.0
DNN,415,SB,Precision,0.8235294117647058
DNN,415,SB,Recall,0.9333333333333333
DNN,415,SB,Specificity,0.9962917181705809
DNN,415,SB,F1 score,0.8717948717948718
DNN,415,AF,Precision,1.0
DNN,415,AF,Recall,0.75
DNN,415,AF,Specificity,1.0
DNN,415,AF,F1 score,0.8571428571428571
DNN,415,ST,Precision,0.9428571428571428
DNN,415,ST,Recall,0.9714285714285714
DNN,415,ST,Specificity,0.9974587039390089
DNN,415,ST,F1 score,0.9565217391304348
DNN,416,1dAVb,Precision,0.8571428571428571
DNN,416,1dAVb,Recall,0.9230769230769231
DNN,416,1dAVb,Specificity,0.9949685534591195
DNN,416,1dAVb,F1 score,0.8918918918918919
DNN,416,RBBB,Precision,0.8857142857142857
DNN,416,RBBB,Recall,1.0
DNN,416,RBBB,Specificity,0.9949238578680203
DNN,416,RBBB,F1 score,0.9393939393939393
DNN,416,LBBB,Precision,1.0
DNN,416,LBBB,Recall,1.0
DNN,416,LBBB,Specificity,1.0
DNN,416,LBBB,F1 score,1.0
DNN,416,SB,Precision,0.8235294117647058
DNN,416,SB,Recall,0.9333333333333333
DNN,416,SB,Specificity,0.9962917181705809
DNN,416,SB,F1 score,0.8717948717948718
DNN,416,AF,Precision,1.0
DNN,416,AF,Recall,0.75
DNN,416,AF,Specificity,1.0
DNN,416,AF,F1 score,0.8571428571428571
DNN,416,ST,Precision,0.9428571428571428
DNN,416,ST,Recall,0.9714285714285714
DNN,416,ST,Specificity,0.9974587039390089
DNN,416,ST,F1 score,0.9565217391304348
DNN,417,1dAVb,Precision,0.8571428571428571
DNN,417,1dAVb,Recall,0.925
DNN,417,1dAVb,Specificity,0.9949685534591195
DNN,417,1dAVb,F1 score,0.8918918918918919
DNN,417,RBBB,Precision,0.8857142857142857
DNN,417,RBBB,Recall,1.0
DNN,417,RBBB,Specificity,0.9949238578680203
DNN,417,RBBB,F1 score,0.9393939393939393
DNN,417,LBBB,Precision,1.0
DNN,417,LBBB,Recall,1.0
DNN,417,LBBB,Specificity,1.0
DNN,417,LBBB,F1 score,1.0
DNN,417,SB,Precision,0.8235294117647058
DNN,417,SB,Recall,0.9333333333333333
DNN,417,SB,Specificity,0.9962917181705809
DNN,417,SB,F1 score,0.8717948717948718
DNN,417,AF,Precision,1.0
DNN,417,AF,Recall,0.75
DNN,417,AF,Specificity,1.0
DNN,417,AF,F1 score,0.8571428571428571
DNN,417,ST,Precision,0.9428571428571428
DNN,417,ST,Recall,0.9714285714285714
DNN,417,ST,Specificity,0.9974587039390089
DNN,417,ST,F1 score,0.9565217391304348
DNN,418,1dAVb,Precision,0.8571428571428571
DNN,418,1dAVb,Recall,0.9259259259259259
DNN,418,1dAVb,Specificity,0.9949685534591195
DNN,418,1dAVb,F1 score,0.8923076923076922
DNN,418,RBBB,Precision,0.8857142857142857
DNN,418,RBBB,Recall,1.0
DNN,418,RBBB,Specificity,0.9949238578680203
DNN,418,RBBB,F1 score,0.9393939393939393
DNN,418,LBBB,Precision,1.0
DNN,418,LBBB,Recall,1.0
DNN,418,LBBB,Specificity,1.0
DNN,418,LBBB,F1 score,1.0
DNN,418,SB,Precision,0.8235294117647058
DNN,418,SB,Recall,0.9333333333333333
DNN,418,SB,Specificity,0.9962917181705809
DNN,418,SB,F1 score,0.8749999999999999
DNN,418,AF,Precision,1.0
DNN,418,AF,Recall,0.75
DNN,418,AF,Specificity,1.0
DNN,418,AF,F1 score,0.8571428571428571
DNN,418,ST,Precision,0.9428571428571428
DNN,418,ST,Recall,0.9714285714285714
DNN,418,ST,Specificity,0.9974587039390089
DNN,418,ST,F1 score,0.9574468085106383
DNN,419,1dAVb,Precision,0.8571428571428571
DNN,419,1dAVb,Recall,0.9259259259259259
